ID,Age,Income,Score,Gender,Department,JoinDate,Satisfaction
16492,34,31902,76,Male,IT,14/6/2022,5
16493,37,34007,20,Female,Marketing,20/7/2021,2
16494,26,58738,91,Male,Operations,14/12/2020,3
16495,35,37329,51,Female,Sales,9/10/2024,1
16496,64,32562,94,Female,*,23/2/2021,4
16497,42,29427,33,Female,Sales,25/7/2022,2
16498, ,33005,3,Male,Marketing,14/1/2020,5
16499,34,0,*,Male,Sales,29/6/2021,5
16500,62,45363,0,Male,HR,6/2/2022,4
16501,62,14865,68,Male,Operations,12/5/2022,4
16502,64,45162,48,Female,IT,12/5/2021,2
16503,46, ,84,Female,Marketing,20/8/2022,4
16504,43,66263,65,Female,-,28/4/2020,1
16505,47,6947,63,Male,IT,13/7/2021,NA
16506,48,-,40,Male,IT,26/4/2020,NA
16507, ,7571,62,Female,Operations,15/3/2020,5
16508,59,34277,90,Male,HR,24/6/2020,4
16509,52,43910,9,Male,Finance,14/12/2023,1
16510,49,41996,54,Male,HR,8/7/2024,3
16511,43,37060,93,Female,HR,5/8/2020,2
16512,37,30907,*,Female,Operations,25/7/2021,5
16513,44,61940,30,Female,IT,29/6/2021,4
16514,35,27872,16,Female,Finance,30/9/2024,1
16515,45,-,72,Male,Operations,18/6/2020,5
16516,33,1570,0,Female,Marketing,17/2/2023,3
16517,20,36239,59,Male,NA,10/1/2021,3
16518,-,35906,*,Male,Marketing,15/10/2024,3
16519,20,44436,,Female,HR,12/2/2021,3
16520,49,43451,30,, ,28/2/2023,*
16521,63,37970,88,Female,IT,28/7/2023,1
16522,31,,21,Male,Finance,7/2/2021,2
16523,37,38875,29,Female,IT,5/9/2021,1
16524,33,24445,0,Male,*,16/7/2021,2
16525,32,24858,54,Male,Finance,3/2/2022,4
16526,46,44958,83,Female,,25/3/2023,
16527,46,*,0,Male,Marketing,21/10/2024,4
16528,30,39660,NA,Female,HR,2/12/2020,2
16529,49,22293,43,Male,IT,2/7/2020,1
16530,50,36884,16,Male,Marketing,12/1/2024,-
16531,NA,33842,44,Female,Marketing,3/11/2020,
16532,36,28886,4,Female,Marketing,13/12/2022,1
16533,47,28004,69,Male,Marketing,6/3/2023,3
16534,28,32409,54,Female,HR,1/6/2022,*
16535,41,,32,Female,Marketing,12/1/2023,-
16536,42,-,2,Male,Finance,30/1/2023,3
16537,36,34252,18,Female,IT,28/6/2022,1
16538,34, ,73,Male,NA,10/4/2024,1
16539,20,37500,0,*,Marketing,2/10/2021,3
16540,64,13484,2,Female,Finance,13/7/2020,-
16541,39,38962,77,Female,Marketing,2/6/2020,2
16542,52,3917,63,Female,Marketing,29/4/2021, 
16543,39,32126,79,Female, ,5/7/2021,2
16544,34,35674,8,Female,Sales,27/8/2021,1
16545,38,40381,85,Female,IT,25/9/2023,2
16546,21,47195,22,Male,Finance,9/10/2022,3
16547,64,25715,46,NA,Finance,7/10/2024,4
16548,51,36551,95, ,IT,5/7/2024,1
16549, ,21495,10,Female,HR,5/5/2023,4
16550,57,43698,1,Male,IT,17/9/2024,1
16551,21,45656,79,Female,Sales,17/8/2020,5
16552,NA,31140,62,Female,Operations,16/4/2024,5
16553,61,37906,0,Male,Finance,10/2/2023,3
16554,25,36008, ,Female,Sales,6/1/2022,3
16555,58,37715,74,Male,Sales,30/8/2021,5
16556,47,36197,56,-,NA,3/7/2020,1
16557,44,37423,23,Male,Marketing,18/3/2023,3
16558,43,41081,27,Female,Marketing,25/10/2022,5
16559,19,42047,20, ,HR,6/2/2023,2
16560,28,26693,21,Female,Sales,16/11/2021,-
16561,22,31038,29,Female,IT,15/11/2023,3
16562,NA,-,1,,Sales,4/7/2023,1
16563,33, ,50,Female,Sales,10/1/2021,2
16564,19,38283,70, ,IT,17/3/2020,
16565,NA,30132,56,Female,HR,6/9/2021,1
16566,29,51532,22,Male,HR,11/11/2024,4
16567,30,34137,83,Male,Operations,11/5/2021,5
16568,56,51418,81,Female,Sales,11/10/2020,*
16569,18,45728,45,Male,Sales,22/5/2023,5
16570,18,24851,42,Female,Sales,3/3/2020,2
16571,24,26694,100,Male,,9/6/2023,1
16572,22,30656,9,Male,IT,11/9/2023,1
16573,27,46817,87,Female,HR,25/6/2022,4
16574,NA,22580,17,Female,Operations,17/11/2022,*
16575,*,29019,73,Female,Operations,26/5/2023,5
16576,55, ,19,Male,Marketing,23/1/2021,1
16577,45,30999,36,Male,NA,13/8/2024,1
16578,30,34954,81,Female,Marketing,18/4/2021,2
16579,32,41950,24,Male,NA,13/7/2024,1
16580,30,15297,21,Female,Finance,20/10/2022,4
16581,40,19094,0,Female,Operations,10/1/2024,2
16582,48,29062,24,Male,IT,14/7/2022,2
16583,50,22468,20,Female,Marketing,12/3/2020,1
16584,62,25722,*,Female,Sales,7/1/2024,2
16585,53,27528,63,Male,HR,19/1/2021,2
16586,47,23519,75,Male,Operations,23/5/2022,5
16587,28,41409,68,Female,Operations,26/3/2020,2
16588,36,30906,62,Female,HR,17/6/2021,4
16589,64, ,0,NA,Marketing,7/2/2020,4
16590,32,0,28,Female,Finance,27/8/2021,1
16591,33,25754,2,Male,Marketing,18/3/2023,1
16592,49, ,92,Male,Sales,27/8/2020,5
16593,44,35388,57,Female,IT,6/7/2021,1
16594,20, ,21,Female,HR,12/2/2022,3
16595,47,47390,65,Male,HR,15/2/2020,2
16596,41,29785,57,Male,Finance,28/8/2022,
16597,19,38424,*,Female,HR,31/12/2022,3
16598,55,24295,25,-,Finance,8/1/2020,2
16599,50,61468,94,Male,Finance,19/5/2023,4
16600,44,37554,23,Female,Marketing,13/12/2022,5
16601,56,36578,*,,Finance,24/2/2023,3
16602,19, ,96,Female,Marketing,3/3/2022,1
16603,31,35449,74,Male,Marketing,19/12/2020,3
16604,52,17325,85,Male,IT,15/8/2020,2
16605,61,20750,-,Male,Sales,5/6/2023,2
16606,42, ,9,Male,Operations,16/6/2022,1
16607,25,14110,89,Female,Sales,4/4/2023,1
16608,63,31341,*,Male,HR,13/8/2023,4
16609,63,,46,Male,Marketing,17/3/2020,2
16610,57,18419,*,,HR,14/11/2022,2
16611,40,15786,,Male,*,12/7/2023,4
16612,43,31096,63,Male,IT,2/8/2021,1
16613,45,36114,76,Male,Operations,8/5/2023,1
16614,24,55826,87,-, ,17/1/2022,3
16615,40,11308,12,Male,Finance,7/10/2022,NA
16616,24,*,41,NA,Finance,2/8/2022,5
16617,53,21764,27,*,Marketing,4/4/2020,2
16618,60,28155,71,Female,*,1/6/2021,5
16619, ,52145,64,Male,HR,12/8/2021,5
16620,46,38937,37,Female,Marketing,13/3/2022,5
16621,38, ,85,Female,Marketing,25/1/2024,5
16622,36,40749,,Male,Marketing,13/4/2022,2
16623,22,29692,20,Female,-,28/12/2021,5
16624,27,23290,1,Female,IT,3/2/2024,3
16625,21,27764,82,Female,Marketing,25/6/2020,2
16626,28,34899,9,Male,Sales,15/8/2024,3
16627,58,42538,96,,Operations,11/6/2024,4
16628,45,20233,59,Female,,27/10/2020,
16629,43,48650,69,Male,Operations,12/12/2020,4
16630,44,55299, ,Female,-,22/9/2023,1
16631,41,35784,97,Male,Finance,20/12/2022,5
16632,35,23160, ,Female,HR,22/1/2024,2
16633,56,19163,15,Female,Marketing,29/9/2022,2
16634,40,33547,31,Female,NA,6/9/2024,5
16635,42,34268,51,Male,HR,1/12/2022,1
16636,26,0,86, ,Operations,1/8/2021,5
16637,42,,12,Female,Marketing,20/9/2022,3
16638,46,39802,39,Female,Finance,14/7/2023,5
16639,48,26903,53,Male,IT,21/4/2024,5
16640,35,47351,38,Male,Operations,10/1/2024,5
16641,34,23603,60,Male,Sales,11/7/2020,1
16642,46,29515,87,Female,IT,9/6/2023,4
16643,47,52003,92,Female,IT,19/10/2022,4
16644,64,34722, ,Female,HR,2/3/2022,5
16645,35,39262,65,Male,HR,26/1/2020,2
16646,64,38628,,Female,Operations,28/2/2020,3
16647,49,35059,63,Male,Sales,21/6/2023,5
16648,26,44245,18,NA,IT,9/1/2020,5
16649,18,20919,88,Female,IT,28/9/2022,5
16650,36,29162,68,Female,Finance,4/9/2024,5
16651,30, ,3,Male,Marketing,12/8/2021,2
16652,18,NA,17,Female,Sales,6/6/2024,4
16653,21,42745,91,Female,Sales,11/2/2020,4
16654,18,45492,78,Female,Finance,8/4/2020,*
16655,40,24219,9,*,Operations,24/3/2021,3
16656,48,39367,38,Male,Marketing,26/5/2023,1
16657,28,41480,12, ,HR,3/3/2024,4
16658,*,44609,5,Female,Finance,2/1/2022,2
16659,43,40079,98,Male,Sales,16/2/2023,2
16660,39,41770,,Male,Operations,17/8/2024,3
16661,19,45357,5,Female,Sales,19/6/2023,3
16662,48,21454,47,Female,IT,7/1/2020,
16663,43,32256,93,Male,IT,16/11/2023,5
16664,49,35677,50,Male,Sales,5/3/2023,2
16665,51,37294,87,Female,Sales,26/2/2024,*
16666,20,30666,0,Female,HR,1/3/2021,3
16667,64,37084,-,Female,Sales,19/9/2023,4
16668,35,50328,51,Male,Marketing,28/2/2020,1
16669,18,35828,16,Female,Operations,21/5/2021,3
16670,48,38041,56,Male,NA,2/10/2020, 
16671,37,49612,24,Female,Finance,3/8/2022,4
16672,38, ,44,Female,HR,1/11/2022,5
16673,46,18625,91,Male,HR,12/11/2022,1
16674,62,30545,34,Female,Marketing,7/5/2022,*
16675,64,55555,0,*,HR,13/4/2021,3
16676,18,0,97,,-,10/4/2021,3
16677,-,46416,71,Female,IT,29/8/2020,5
16678,64,43508,28,Female,-,21/10/2024,2
16679,23,NA,94,Male,Marketing,2/8/2021,
16680,37,*,17,Male,HR,20/3/2021,4
16681,,0,79,Male,Sales,18/12/2020,5
16682,59,46963,63,Male,IT,1/10/2024,4
16683,56,17407,20,Male,Sales,20/2/2022,4
16684,54,51912,49,Male,Finance,30/8/2021,4
16685,30,45670,57,Female,Sales,3/9/2022,1
16686,25,41303,33,Male,*,30/5/2024,4
16687,62,36698,49,Female,Sales,29/10/2023,-
16688,26,39136,-,Male,HR,30/7/2024,1
16689,46,NA,63,Female,IT,17/11/2021,3
16690,34,0,74,Female,Operations,25/10/2022,4
16691,50,35738,NA,Female,HR,26/3/2024,1
16692,46,33142,48,Male,HR,12/3/2021,4
16693,42,-,20,Male,Finance,19/8/2021,2
16694,36,42678,44,Female,Finance,10/10/2023,1
16695,18,41949,NA,Male,Finance,20/9/2023,2
16696,20,-,91,Female,Finance,4/8/2020,3
16697,27,73223,-,Male,Operations,7/4/2021,1
16698,36,12646,0,Female,Finance,18/4/2023,5
16699,46,26116,-,Male,Operations,29/11/2020,5
16700,24,41438,,Female,Sales,25/7/2021,5
16701,23,43659,28,Female,HR,2/12/2020,4
16702,38,36802,10,Male,IT,13/7/2020,-
16703,42,42032,33,Female,Finance,6/5/2024,1
16704,33,23318,70,Female,HR,13/4/2020,2
16705,39,32486,71,Female,HR,5/1/2023,2
16706,35,33512,66,Male,Marketing,8/11/2022,5
16707,62,31505,42,Male,Finance,26/8/2024,1
16708,33,48793,3,Male,HR,7/2/2022, 
16709,56,57479,*,Male,Marketing,3/2/2020,4
16710,58,29679,0,Female,Finance,29/5/2021,1
16711,59,-,29,Female,Marketing,9/9/2024,5
16712,20,31422,66,-,Sales,1/6/2021,1
16713,36,42304,29,Female,HR,7/10/2023,1
16714,27,56143,64,Male, ,3/2/2022,5
16715,25,48062,90,Female,Marketing,25/12/2020,1
16716,60,10592,9,Female,Finance,11/1/2024,1
16717,42,26025,70,Male,Marketing,26/4/2022,3
16718,43,-,-,Male,Sales,28/9/2021,1
16719,60,NA,100,Female,IT,19/12/2022,5
16720,53,25648,23,Male,HR,7/8/2022,4
16721,47,NA,44,Male,IT,26/5/2021,5
16722,43,19684,76,Female,Finance,12/8/2020,1
16723,45,45222,63,Male,Sales,5/12/2021,2
16724,29,32581,3,Male,*,23/2/2022,3
16725,22,33005,14,-,*,9/11/2021,2
16726,30,36932,84,,Marketing,15/11/2021,1
16727,28,,65,Male, ,27/3/2023,4
16728,57,0,88,Female,Sales,13/5/2020,1
16729,19,21456,48,Female,,2/10/2022,4
16730,51,0,67,Female,HR,14/8/2022,1
16731,52,,91,Male,Operations,17/1/2024,4
16732,18,46277,44,Female,Finance,6/4/2023,2
16733,40,NA,14,Male,Marketing,19/8/2023,1
16734,26,42446,69,Female,NA,29/11/2024,3
16735,49,17821,38,*,Marketing,4/8/2021,2
16736,33,38978,51,Female,,1/10/2022,1
16737,43,48617,14,Female,IT,1/1/2021,2
16738,45,46151,5,Female,IT,17/9/2021,5
16739,35,33877,28,Female,HR,1/4/2024, 
16740,20,30222,60,Female,HR,24/1/2022,1
16741,60,19687,27,NA,Operations,14/10/2022,4
16742,50,*,25,Male,Sales,1/10/2021,1
16743,25,45166,54,-,Finance,18/3/2020,2
16744,59, ,100,Male,IT,7/12/2020,5
16745, ,40999,23,Male,Operations,7/3/2022,3
16746,53,*,*,Male,Sales,5/2/2022,1
16747,22,42867,92,Male,IT,14/1/2021,5
16748,,21803,28,-,Operations,22/5/2021,5
16749,27,26413,44,Female,Finance,4/1/2024,5
16750,45,32062,55,Male,IT,24/7/2021,4
16751,38,0,76,Male,,20/8/2024,1
16752,22,45373, ,Female,*,21/3/2022,5
16753,64,61071,12,Male,Finance,30/8/2022,1
16754,54,29857,91,Female,,28/1/2023,3
16755,52,34486,28,Female,Operations,5/7/2023,1
16756,52,*,*,Female,HR,15/3/2024,5
16757,,NA,64,Female,Operations,13/12/2022,4
16758,*,23906,*,Female,Marketing,4/3/2021,2
16759,56,NA,NA,Female,Marketing,15/6/2020,2
16760,23,44569,8,Female,Operations,19/10/2023,3
16761,*,54326,4,,Finance,5/2/2022,5
16762,,40918,29,Male,Sales,7/4/2021,1
16763,42,30740,12,Female,Finance,23/3/2021,4
16764,39,46723,72,Male,Operations,21/3/2023,4
16765,44,21910,71,Male,IT,12/2/2023,2
16766,46,9143,4,Male,Marketing,27/7/2024,5
16767,48,37671,11,Male,IT,30/11/2020,2
16768,NA,57112,7,Female,Marketing,11/1/2024,5
16769,-,36260,13,Male,Marketing,10/5/2021,1
16770,37,41283,55,Male,IT,20/1/2020,4
16771,62,15313,68,Male,Finance,23/11/2024, 
16772,54,24408,22,Female,Sales,21/1/2021,5
16773,*,32652,35,Male,Marketing,31/10/2023,3
16774,39,55085,9,Female,-,20/2/2021,1
16775,37,38219,60,Male,Operations,28/1/2020,1
16776,60,41203,47,Male,Marketing,18/8/2024,5
16777,38,28917,29,Male,Operations,28/9/2021,5
16778,39,23279,50,Male,Operations,1/1/2022,3
16779,63,31181,0,Female,Finance,21/4/2020,4
16780,61,6466,78,Male,HR,18/7/2020,1
16781,24,23224,85,Male,Marketing,25/10/2023,2
16782,18,31529,64,Female,-,16/8/2022,5
16783,47,33007,32,Male,-,12/5/2020,3
16784,30,42824,34,Female,Finance,21/8/2022,3
16785,21,58144,8,Male,Operations,10/4/2023,1
16786,49,24694,92,Female,Marketing,30/4/2020,4
16787,61,57269,3,Male,Marketing,30/8/2020,4
16788,56,51005,80,Female,Marketing,20/11/2022,2
16789,30,30529,84,Male,Marketing,10/8/2021,4
16790,47,NA,0,Male,Operations,22/12/2023,4
16791,60,42382,40,Female,Sales,1/4/2023,NA
16792,36,-,75,Male,NA,31/10/2022,
16793,26,45162,15,Female,Sales,6/4/2022,5
16794,37,33654,86,Male,Operations,21/1/2022,5
16795,60,37557,100, ,Marketing,1/12/2024, 
16796,41,33552,70,Female,IT,14/3/2020,3
16797,63,34181,4,Male,Marketing,22/3/2021,5
16798,53,30542,3,Female,Finance,30/11/2021,4
16799,-,*,48,Female,HR,31/7/2022,5
16800,41,32217,20,Female,HR,27/9/2022,5
16801,59,37690,82,Female,HR,9/11/2023,5
16802,37,34474,99,Female,Finance,24/5/2020,2
16803,*,26734,98,Female,Operations,28/11/2023,4
16804,60,0,97,Male,IT,20/7/2023,2
16805,35,9545,21,Female,HR,4/4/2022,1
16806,48,25586,100,Female,HR,6/9/2022,4
16807,44,46012,36,Female,IT,8/5/2023,5
16808,41,42245,38,Female,Sales,3/6/2022,1
16809,21,36965, ,Female,Finance,21/5/2024,1
16810,19,41417,47,Male,Finance,3/5/2021,5
16811,47,17814,62,Female,Finance,11/8/2022,
16812,28,29456,-,Male,Finance,23/1/2022,3
16813,20,26681,62,Female,IT,5/2/2024,4
16814,54,44916,92,Female,Finance,26/1/2021,2
16815,61,40924,95,Female,-,8/2/2023,3
16816,44,44360,74,Female,HR,27/4/2022, 
16817,21,0,37,Female,*,18/8/2024,4
16818,45,29329,*,Female,Operations,2/10/2023,1
16819,62,21140,3,-,Operations,21/6/2021,2
16820,61,25994,19,Female,Finance,3/6/2023,1
16821,63,41217,1,Female,IT,17/2/2022,1
16822,35,-,78,Male,IT,12/6/2020,2
16823,36,30155,,Female,Finance,19/2/2023,3
16824,*,45005,*,Female,Operations,1/12/2024,2
16825,34,15927,-,Male,HR,18/8/2023,1
16826,39,40962,92,Female,HR,5/11/2021,2
16827,19,46877,3,Male,Operations,24/3/2023,4
16828,23,32588,92,Female,HR,16/4/2020,5
16829,48,44175,96,Female,IT,10/6/2022,5
16830,60,8457,71,Male,Operations,26/11/2022,4
16831,35,23621,87,Male,IT,23/4/2020,1
16832,33,54721,44,Female,Marketing,4/7/2023,1
16833,44,25570,58,Male,Sales,13/5/2022,1
16834,22,36455,2,Female,Marketing,2/8/2022,5
16835,59,39449,33,Female,Sales,11/6/2024,4
16836,64,19260,87,Female,HR,5/10/2023,NA
16837,45,24433,48, ,Operations,7/7/2021,4
16838,54,33294,23,,Sales,26/3/2022,2
16839,57,41676,0,Male,Marketing,20/4/2022,3
16840,47,49435,25,Male,IT,6/1/2023,2
16841,61,21827,3,Female,NA,20/10/2020,4
16842,39,31215,0,, ,4/7/2023, 
16843,61,24099,70,Male,Operations,17/12/2023,1
16844,26,23367,25,Male,Marketing,15/2/2023,2
16845,52,23484,59,Female,Sales,10/5/2022,1
16846,24,59256,52,Male,Marketing,20/10/2020,3
16847,25,41436,*,Male,HR,27/12/2023,1
16848,48,0,93,,Marketing,19/11/2022,4
16849,18,30578,80,Male,Operations,1/1/2022,5
16850,57,-,89,Female,Finance,22/11/2022,2
16851,22,23254,7,,Sales,21/9/2023,NA
16852,56,37314,62,Male,Sales,26/7/2021,3
16853,54,22054,22,Male,Sales,2/3/2020,2
16854,55,28245,9,Female,Sales,4/12/2023,5
16855,31,35944,48,Female,Operations,30/1/2022,3
16856,37,37110,38,Female,HR,25/3/2020,3
16857,49, ,41,Female,Finance,7/5/2020,3
16858,60,29982,30,Female,Marketing,20/7/2020,4
16859,63,28593,62,Male,Finance,31/12/2022,1
16860,NA,32077,35,Male,Sales,6/12/2021,3
16861,40,30807,15,Female,Marketing,13/7/2020,5
16862,51,32742,74,Male,Finance,6/5/2024,1
16863,44,25077,NA,Female,IT,22/1/2021,2
16864,48,45078,82,Female,Operations,15/12/2020,1
16865,62,25936,9,Female,Finance,2/5/2021,2
16866,32,20637,-,Male,HR,4/2/2024,5
16867,32,11373,33,Male,Sales,5/9/2023,1
16868,21,31649,-,Female,IT,14/3/2024,4
16869,31,46358,81,Female,Finance,31/5/2024,5
16870,31,47084,NA,Male,Finance,22/10/2024,1
16871,57,26619,46, , ,13/9/2024,5
16872,21,45826,39,Male,IT,27/5/2022,2
16873, ,33338,63,Male,Sales,6/7/2022,4
16874,33,38655,39, ,Finance,25/3/2021,NA
16875,47,52663,18,Male,Sales,22/9/2021,2
16876,61,20139,79,Female,Marketing,15/6/2020,1
16877,40,46612,11,Female,Finance,28/1/2023,2
16878,36,37881,67,Male,Marketing,11/1/2020,*
16879,62,35138,18,Female,NA,16/9/2024,2
16880,59,31602,27,-,Marketing,23/7/2021,1
16881,61,15914,55,Male,IT,8/9/2024,2
16882,*,56571,97,Female,Sales,13/4/2022,4
16883,47,63587,4,Female,Marketing,26/2/2024,5
16884,52,45918,76,Male,HR,9/8/2021,2
16885,47,31172,66,Female,Operations,2/1/2023,2
16886,23,37745,62,Male,Finance,25/4/2024,5
16887,40,46309,61,Female,Marketing,11/11/2024,1
16888,58,38954,61,Male,Finance,12/8/2020,3
16889, ,50321,49,Male,IT,11/11/2023,5
16890,18,39538,22,Female,Sales,27/12/2022,1
16891,61,29137,-,,HR,14/6/2020,1
16892,35,19610,69,Female,IT,15/4/2020,2
16893,56,NA,15,Male,Operations,2/4/2020,2
16894,49,32300,*,Female,-,8/2/2022,3
16895,38,20418,75,Female,IT,18/8/2021,3
16896,44,41236,40,Male,Marketing,16/5/2020,4
16897,36,36513,58,Female,HR,25/7/2021,5
16898,34,38691,49,Male,Finance,5/8/2022,1
16899,46,48059,61,Female,Finance,30/7/2020,5
16900,24,38208,54,Female,,10/2/2020,1
16901,59,36411,79,Male, ,5/12/2020,3
16902,22,53365,56,Male,Finance,13/9/2021,5
16903,56,*,31,Male,Operations,28/12/2021,5
16904,55,29359,17,Female,Marketing,26/3/2021,5
16905,*,30466,23,Male,Sales,29/5/2024,4
16906,52,0,90,Female,Sales,13/10/2024,1
16907,24,25028,7,Female,-,6/4/2020,3
16908,25,-,77,Male,IT,27/1/2021,1
16909,32,47737,16,Male,HR,21/11/2022,4
16910,*,47814,52,Male,IT,4/9/2024,2
16911,20,42448,99,Male,Operations,30/7/2022,5
16912, ,30566,0,Female,Operations,5/5/2023,5
16913,57,27688,88,Male,IT,24/11/2022,3
16914,22,-,6,Female,-,6/5/2021,4
16915,54,39511,80, ,Finance,18/1/2023,1
16916,57, ,*,Female,IT,16/5/2024,2
16917,30,29697,75,Male,HR,10/5/2024,4
16918,33,37969,72,Female,Finance,8/7/2022,4
16919,30,44883,44,Female,Finance,2/6/2021,2
16920,54,45475,67,NA,Marketing,22/11/2021,5
16921,37,33313,52,Female,Operations,4/8/2022,3
16922,26,268758,0,Female,Finance,14/3/2024,1
16923,44,43094,15,Male,IT,14/7/2021,1
16924,36,8578,NA,Male,Sales,27/2/2024,2
16925,26,23076,48,Male,Operations,24/11/2020,3
16926,36,30398,20,Male,Finance,19/11/2021,2
16927,49,40177,0,Male,Marketing,30/12/2023,3
16928,53,27776,29,Female,Operations,10/9/2020,4
16929,35,15827,11,Male,Finance,20/5/2022,1
16930,46,35546,30,Female,-,6/7/2023,4
16931,51,36096,16,,Marketing,23/9/2022,1
16932,23,45583,31,Female,Sales,22/2/2021,3
16933,44,61274,20,Female,Finance,21/6/2023,3
16934,38,45988,96,Female,Marketing,14/4/2021,1
16935,53,44964,27,Female,HR,2/3/2021,1
16936,61,33063,-,Male,Operations,1/11/2024,3
16937,44,0,24,Male,IT,26/10/2023,5
16938,29,31521,18,Male,Operations,26/10/2024,
16939,48,24920,15,Female,Operations,29/11/2022,5
16940,24,33023,36,Female,Operations,8/10/2023,4
16941,40,28754,81,Female,Marketing,12/10/2021,1
16942,29,57930,23,Male,Sales,20/5/2024,3
16943,50,33694,100,Male,Finance,31/5/2020,4
16944,34,43636,92,Male,Marketing,1/1/2024,3
16945,NA,32597,14,Female,Sales,30/7/2021,2
16946,27,24767,70,Male,Operations,7/3/2020,4
16947,*,20477,-,Female,IT,15/10/2021,5
16948,28,9493,12,Male,Finance,9/4/2024,2
16949,37,55353,55, ,IT,26/4/2022,5
16950,50,NA,96,-,Sales,8/3/2022,1
16951, , ,50,Female,Sales,29/11/2020,5
16952,38,45163,93,Male,HR,13/9/2022,2
16953,30,61847,20,Female,Sales,9/9/2020,4
16954,54,37584,61,Female,Operations,19/8/2020,2
16955,50,20153,69,Female,Sales,26/2/2023,5
16956,19,60450,40,Male,Operations,12/8/2021,3
16957,52,39184,-,-,IT,11/12/2023,4
16958,NA,32723,61,,,19/4/2020,3
16959,61,40758,40,Male,Marketing,14/5/2024,2
16960,29,22343,-,Male,Finance,24/2/2024,1
16961,51,45668,73,Female,IT,17/9/2024,2
16962,53,*,31,Male,IT,28/10/2022,2
16963,57,42002,15,Female,IT,21/5/2022,1
16964,40,0, ,Male,Operations,8/11/2024,3
16965,57,39898,-,Female,Operations,25/4/2023,2
16966,63,26387,98,Male,Marketing,5/1/2024,4
16967,23,14079,,Male, ,20/6/2022,5
16968,30,29023,80,Female, ,8/1/2023,3
16969,39,38421,15,Male,Marketing,14/9/2020,2
16970,37,46557,19,,Marketing,14/6/2023,4
16971,18,NA,0,Female,NA,2/11/2021,2
16972,-,37957,0,Male,Sales,21/6/2022,1
16973,50,-,*,Male,Finance,13/10/2023,5
16974,*,50508,-,Male,Finance,2/3/2020,2
16975,32,63702,64,Female,-,15/4/2020,3
16976,40,35200,97,Male,Finance,1/10/2023,4
16977,57,50321,30,Female,Operations,13/3/2024,3
16978,25,51487,71,Male,Finance,5/5/2023,4
16979,42,,18,Male,Marketing,6/2/2024, 
16980,34,53057,72,Female,HR,10/11/2021,3
16981,37,27383,55,Male,NA,13/3/2023,3
16982,49,45955,88,Female,HR,1/11/2020,5
16983,21,40450,36,Male,NA,15/8/2022,5
16984,51,NA,78,-,Sales,4/10/2020,3
16985,39,41641,55,Male,Finance,8/11/2024,1
16986,49,19024,*,Male,Sales,7/12/2020,4
16987,38,9015,60,Male,Marketing,28/6/2022,4
16988,33,32478,81,Male,HR,31/5/2021,2
16989,24,0,43,Female,Operations,3/2/2021,4
16990,52, ,66,Female,HR,14/2/2023,4
16991,25,34038,0,Male,Sales,20/10/2024,2
16992,,9715,2,Female,Sales,25/9/2021,2
16993,28,11104,81,Male,HR,14/5/2021,3
16994,62,25530,4,Male,Sales,24/1/2021,5
16995,53,25938,5,Male,Marketing,27/3/2023,4
16996,30,11787,14,Male,*,29/9/2024,1
16997, ,40641,73,Female,Marketing,3/1/2022,3
16998,61,29792,96,Male,Sales,17/5/2024,4
16999,27,20978,NA,Female,Operations,31/5/2020,4
17000,43,49221,40, ,Operations,5/1/2024,2
17001,26,40507,41,Male,IT,16/2/2021,4
17002,27, ,33,Male,IT,17/5/2024,1
17003,32,24413,19,Female,Marketing,2/9/2021,5
17004,53,25367,78,Male,HR,5/12/2020,5
17005,35,37938,0,Female,IT,25/1/2023,3
17006,19,34726,35,Female,Sales,27/10/2020,5
17007,56,18816,4,Female,Finance,20/12/2022,4
17008,-,26001,63,Female,Sales,14/5/2023,1
17009,28,41843,28,Female,Operations,2/12/2024,2
17010,48,16151,97,Female,Sales,5/6/2024,4
